Section A,Section B,Journal Category,Journal Title,Keyword,MeSH,Paper,Project Category,Project Term,Normal Inverse Distance
Vector-Pathogen-Host Interaction Unit,Immune Deficiency Genetics Section,0.1385281385281385,0.0683491062039958,0.1125198098256735,0.2266377194638474,0.0,0.0555555555555555,0.0374365482233502,0.08861791231552538
Virus Ecology Section,Cell Signaling and Immunity Section,0.2384473197781885,0.0497925311203319,0.0578661844484629,0.1092048828769383,0.0,0.1454545454545454,0.0407673860911271,0.08861456113433984
Pathogen Molecular Genetics Section,Epidemiology and Population Studies Unit,0.0710059171597633,0.0391459074733096,0.0894819466248037,0.0669003797838153,0.0,0.2916666666666667,0.0908018867924528,0.08861440338519391
Multiscale Systems Biology Section,Apicomplexan Molecular Physiology Section,0.2256637168141592,0.054054054054054,0.0285714285714285,0.0596273291925465,0.0,0.1666666666666666,0.1069418386491557,0.08861314741145916
Vector Biology Section,T-Lymphocyte Biology Section,0.135693215339233,0.0793103448275862,0.0587219343696027,0.0697954271961492,0.0,0.2222222222222222,0.0707427993936331,0.08860876993012592
Clinical Pathophysiology Section,Bacterial Pathogenesis and Antimicrobial Resistance Unit,0.1607843137254902,0.0590717299578059,0.0783783783783783,0.104,0.0,0.1219512195121951,0.1046228710462287,0.08860379833514463
Immunopathogenesis Section (Laboratory of Immunoregulation),Biology of Vector-Borne Viruses Section,0.1809210526315789,0.059347181008902,0.0852459016393442,0.0602960969044414,0.0028089887640449,0.15,0.0932881773399014,0.08859976048624685
Scientist Emerita,Immunity to Pulmonary Pathogens Section,0.1777777777777777,0.0648148148148148,0.0555555555555555,0.1135752688172043,0.0,0.1320754716981132,0.087351502445842,0.08859879518902479
Molecular HIV Host Interactions Section,Fungal Pathogenesis Section,0.328125,0.0520231213872832,0.0763500931098696,0.1280583029672045,0.0,0.0521739130434782,0.023829969944182,0.08858274646990609
Translational Immunobiology Unit,Malaria Infection Biology and Immunity Unit,0.3299319727891156,0.1683168316831683,0.0616113744075829,0.1091954022988505,0.0,0.0,0.0,0.08858084776083223
Pathogen Molecular Genetics Section,Malaria Infection Biology and Immunity Unit,0.1799163179916318,0.1306122448979592,0.0494699646643109,0.0778934090192368,0.0,0.1388888888888889,0.0559845559845559,0.08857742812662928
Molecular Parasitology Section,Immunobiology and Molecular Virology Unit,0.2938775510204082,0.1117318435754189,0.0920810313075506,0.1614629794826048,0.0,0.0,0.0,0.08855762511432995
Viral Pathogenesis and Evolution Section,International HIV/STD Section,0.1334560515416475,0.0846262341325811,0.0511977454203851,0.0870222414165407,0.0,0.1592039800995024,0.1136608655475127,0.08855713601580108
Translational Immunobiology Unit,Barrier Immunity Section,0.2431941923774954,0.1704545454545454,0.1180257510729613,0.1189099917423616,0.0,0.0,0.0,0.08855696283075885
Epithelial Therapeutics Unit,Computational Biology Unit,0.1697247706422018,0.0333333333333333,0.0769230769230769,0.0988274706867671,0.0,0.1363636363636363,0.116,0.08854056566792691
Vector Molecular Biology Section,T-Cell Tolerance and Memory Section,0.0468364831552999,0.045016077170418,0.0166481687014428,0.0623422513881877,0.0,0.3888888888888889,0.1195260175167439,0.0885342194096592
Neuroimmunology Unit,Multiscale Systems Biology Section,0.2,0.05,0.0225225225225225,0.075098814229249,0.0,0.1964285714285714,0.0964818763326226,0.08852737185306088
Molecular Pathogenesis and Biomarkers Section,Molecular Defenses Section,0.2379032258064516,0.0440251572327044,0.057057057057057,0.1078743741465634,0.0,0.1,0.0911823647294589,0.08851311322267107
Vector Molecular Biology Section,HIV Pathogenesis Section,0.2704354469060351,0.0835380835380835,0.0526315789473684,0.1039983844911147,0.0,0.0833333333333333,0.0497766432673899,0.08851025339859135
Primary Immune Deficiency Clinic,Intracellular Parasite Biology Section,0.1329572925060435,0.026865671641791,0.0484913793103448,0.1216710182767624,0.0,0.225,0.0837577815506508,0.08850916971164162
Molecular Pathogenesis and Biomarkers Section,Human Immunological Diseases Section,0.1263782866836302,0.0546623794212218,0.0408542246982358,0.1281202241467142,0.0,0.1825396825396825,0.0995819080197643,0.08848578197216843
Molecular Biology Section,Epithelial Therapeutics Unit,0.2575757575757575,0.0602409638554216,0.0660377358490566,0.0665514261019879,0.0,0.1428571428571428,0.0494830132939438,0.088476238669355
TSE/Prion Biochemistry Section,Infectious Disease Fellowship Training Program,0.2680067001675041,0.0727272727272727,0.0626118067978533,0.0898685883849088,0.0,0.0649350649350649,0.083729216152019,0.08844063785274951
Molecular Parasitology Section,Human Immunological Diseases Section,0.1187446988973706,0.0380952380952381,0.0519713261648745,0.1153348849237134,0.0,0.193103448275862,0.1153558052434456,0.08841270260183409
Malaria Functional Genomics Section,Human Immunological Diseases Section,0.1708579881656804,0.0771349862258953,0.0370689655172413,0.1518039482641252,0.0,0.1153846153846153,0.078806767586821,0.08841030698099639
Viral Pathogenesis Section (Laboratory of Viral Diseases),Molecular Pathology Section,0.1621621621621621,0.0614525139664804,0.0092592592592592,0.1428571428571428,0.0,0.1477272727272727,0.11003861003861,0.08836843311079595
Microbial Pathogenesis Section,Gene Regulation Section,0.1429809358752166,0.074074074074074,0.0212765957446808,0.0625388279146821,0.0,0.2149532710280373,0.1208959803620742,0.08835504312315134
T-Lymphocyte Biology Section,Physiology Unit,0.2135922330097087,0.0588235294117647,0.0629921259842519,0.1018518518518518,0.0,0.0857142857142857,0.1095596133190118,0.08835261936421857
TSE/Prion Molecular Biology Section,Lyme Disease Studies Unit,0.1721311475409836,0.0743801652892562,0.0689655172413793,0.0871621621621621,0.0,0.1546391752577319,0.0721003134796238,0.08833983510384709
Neuroimmunological Diseases Section,Malaria Infection Biology and Immunity Unit,0.1892523364485981,0.1048387096774193,0.0323383084577114,0.2023082145281738,0.0,0.0508474576271186,0.0588235294117647,0.08832880762731837
Viral Pathogenesis Section (Laboratory of Viral Diseases),Inflammation & Innate Immunity Unit,0.2261904761904762,0.0802919708029197,0.05,0.101735487731897,0.0,0.1194029850746268,0.0573543015726179,0.08832530961913855
Translational Allergic Immunopathology Unit,Molecular and Cellular Immunology Section,0.2544529262086514,0.0817610062893081,0.1403508771929824,0.108957569408067,0.0,0.0263157894736842,0.0314595152140278,0.08832272872112859
T-Lymphocyte Biology Section,Genetic Immunotherapy Section,0.1615487316421895,0.0752212389380531,0.0872313527180783,0.117664851784634,0.0,0.1092436974789916,0.0754527162977867,0.08832080565261875
Clinical Pathophysiology Section,Biology of Vector-Borne Viruses Section,0.1801242236024844,0.0172413793103448,0.063063063063063,0.0648395721925133,0.0,0.2093023255813953,0.104,0.08829786685029133
Innate Immunity and Pathogenesis Section,Immunopathogenesis Section (Laboratory of Immunoregulation),0.2324786324786324,0.0760233918128654,0.1036184210526315,0.0933158584534731,0.0,0.0933333333333333,0.0366474380726162,0.0882912046442281
Molecular Pathology Section,Genetic Immunotherapy Section,0.1700251889168765,0.0434782608695652,0.0361290322580645,0.1163427320010949,0.0,0.1587301587301587,0.106938775510204,0.08825264066957367
Epidemiology and Population Studies Unit,Antibacterial Host Defense Unit,0.0891089108910891,0.063063063063063,0.0467289719626168,0.0569981000633312,0.0,0.3333333333333333,0.067778936392075,0.08824876575169603
HIV Immunovirology Section,Coxiella Pathogenesis Section,0.2393736017897091,0.0427807486631016,0.046195652173913,0.091478093403948,0.0,0.1621621621621621,0.0581073602656336,0.0882426710091455
Molecular Pathogenesis and Biomarkers Section,Genomic Technologies Section,0.3164251207729469,0.1139240506329113,0.1078947368421052,0.1219971738106453,0.0,0.0,0.0,0.08823985242768889
TSE/Prion Biochemistry Section,Lyme Disease Studies Unit,0.2076788830715532,0.0539215686274509,0.0469924812030075,0.1121621621621621,0.0,0.1395348837209302,0.0728309056364787,0.08822314339407464
Molecular and Cellular Immunology Section,Biology of Vector-Borne Viruses Section,0.1168831168831168,0.0192307692307692,0.05,0.0842760180995475,0.0,0.2608695652173913,0.1108247422680412,0.08818857190112339
Malaria Genetics Section,B-Cell Molecular Immunology Section,0.1790254237288135,0.0568181818181818,0.0180722891566265,0.0947091493715287,0.0,0.1860465116279069,0.1,0.08818508834466043
Mucosal Immunity Section,Malaria Infection Biology and Immunity Unit,0.2377919320594479,0.1036269430051813,0.0503472222222222,0.1223814773980154,0.0,0.0945945945945946,0.0284974093264248,0.08816694059886471
Immune Activation Section,Bacterial Pathogenesis and Antimicrobial Resistance Unit,0.1891156462585034,0.0588235294117647,0.0581196581196581,0.1170238975117023,0.0,0.108695652173913,0.0969325153374233,0.08816618977968933
Molecular Signaling Section,Bacterial Pathogenesis and Antimicrobial Resistance Unit,0.1891156462585034,0.0588235294117647,0.0581196581196581,0.1170238975117023,0.0,0.108695652173913,0.0969325153374233,0.08816618977968933
Host-Parasite Interactions Section,Biology of Vector-Borne Viruses Section,0.1840490797546012,0.054054054054054,0.0036630036630036,0.1085470085470085,0.0,0.2307692307692307,0.0615735461801596,0.08814743761462339
RML Flow Cytometry Unit,Gene Regulation Section,0.3230088495575221,0.0972222222222222,0.087248322147651,0.1550218340611353,0.0,0.0,0.0,0.08813938563878415
Molecular Parasitology and Entomology Unit,Host-Pathogen Interactions and Structural Vaccinology Section,0.1542553191489361,0.0847457627118644,0.3260869565217391,0.0981308411214953,0.0,0.0,0.0,0.08813369134911732
RML Flow Cytometry Unit,Caliciviruses Section,0.2568493150684932,0.1009174311926605,0.1485148514851485,0.1330472103004291,0.0084033613445378,0.0,0.0,0.08813218395667125
Coxiella Pathogenesis Section,Clinical Research Section,0.2170418006430868,0.0368663594470046,0.0394973070017953,0.0749802683504341,0.0,0.2045454545454545,0.0678215997051234,0.08812740688158333
Vector Molecular Biology Section,Autoimmunity and Functional Genomics Section,0.0971524288107202,0.0912052117263843,0.0381909547738693,0.0828928399807784,0.0,0.2272727272727272,0.0965103598691385,0.08812556830345232
Molecular Pathogenesis and Biomarkers Section,Inflammation Biology Section,0.225531914893617,0.0779220779220779,0.0757180156657963,0.1091846298031865,0.0,0.0571428571428571,0.086899275839368,0.08812514612750018
Viral Biology Section,Antibacterial Host Defense Unit,0.2444444444444444,0.0520833333333333,0.0609756097560975,0.1002994011976047,0.0,0.1071428571428571,0.0710607621009268,0.0881134028295936
Medical Virology Section,Lyme Disease Studies Unit,0.1725490196078431,0.0855457227138643,0.0560344827586206,0.1210793357933579,0.0082191780821917,0.1274131274131274,0.0559352062768919,0.08811266629577247
Lyme Disease Studies Unit,Emerging Respiratory Viruses Section,0.1725490196078431,0.0855457227138643,0.0560344827586206,0.1210793357933579,0.0082191780821917,0.1274131274131274,0.0559352062768919,0.08811266629577247
Immune Deficiency Genetics Section,Autoimmunity and Functional Genomics Section,0.1068376068376068,0.0714285714285714,0.0577319587628866,0.1111111111111111,0.0,0.1525423728813559,0.125534188034188,0.08810625909560399
Viral Biology Section,Salmonella-Host Cell Interactions Section,0.2419825072886297,0.0792079207920792,0.0241935483870967,0.0964125560538116,0.0,0.1142857142857142,0.0805902383654937,0.08810079050351219
Infectious Disease Fellowship Training Program,Antibacterial Host Defense Unit,0.1457725947521866,0.078125,0.0485436893203883,0.0965329707681849,0.0,0.175,0.083866382373845,0.08809418054531716
Structural Virology Section,Immunobiology and Molecular Virology Unit,0.2816091954022988,0.144,0.1005586592178771,0.1263897015798712,0.0,0.0,0.0,0.0880937526928877
Molecular HIV Host Interactions Section,Malaria Cell Biology Section,0.3086419753086419,0.0361990950226244,0.0559440559440559,0.1224489795918367,0.0,0.0763358778625954,0.0514217605993529,0.08808039135212876
B-Cell Molecular Immunology Section,Apicomplexan Molecular Physiology Section,0.225,0.0671140939597315,0.0423728813559322,0.0788056779246206,0.0,0.1428571428571428,0.0780060882800608,0.0880698302207967
HIV Pathogenesis Section,Genetic Engineering Section,0.2281368821292775,0.0699774266365688,0.1546391752577319,0.1118855465884079,0.0,0.0481927710843373,0.0246045694200351,0.0880609267629977
Malaria Immunology Section,Host-Parasite Interactions Section,0.2603719599427754,0.1584158415841584,0.0042016806722689,0.067251461988304,0.0,0.0975609756097561,0.0563746747614917,0.08803410085306239
Translational Mycology Section,Epithelial Therapeutics Unit,0.1767241379310344,0.0416666666666666,0.0648464163822525,0.076427996781979,0.0,0.1851851851851851,0.0865533230293663,0.08801696389251111
Hepatic Pathogenesis Section,Clinical Research Section,0.1299559471365639,0.0588235294117647,0.0925619834710743,0.1707317073170731,0.0,0.0891089108910891,0.0843558282208589,0.08801266586690734
Lung and Vascular Inflammation Section,Chlamydial Diseases Section,0.1174004192872117,0.0310880829015544,0.0389830508474576,0.1130653266331658,0.0,0.2571428571428571,0.0822060353798126,0.08800364109939825
Inflammation Biology Section,Computational Biology Unit,0.1695906432748538,0.0588235294117647,0.0526315789473684,0.1505204163330664,0.0,0.1212121212121212,0.0749697702539298,0.08797991887326853
Vector Biology Section,TSE/Prion Molecular Biology Section,0.141871921182266,0.0684931506849315,0.0473684210526315,0.0666500249625561,0.0,0.2135922330097087,0.0937219730941704,0.08797595981548242
Immune Deficiency Genetics Section,Fungal Pathogenesis Section,0.1456043956043956,0.0495495495495495,0.095561035758323,0.1254909294931737,0.0,0.1489361702127659,0.0607361963190184,0.0879653830750059
Systems Genomics Section,Pathogenesis and Immunity Section,0.2672482157018239,0.0735694822888283,0.1014319809069212,0.1220426329351136,0.0,0.0426666666666666,0.034206081081081,0.08796324402146154
Vaccine Development Unit,Systems Genomics Section,0.2672482157018239,0.0735694822888283,0.1014319809069212,0.1220426329351136,0.0,0.0426666666666666,0.034206081081081,0.08796324402146154
Systems Genomics Section,Molecular and Cellular Immunology Section,0.2124413145539906,0.047970479704797,0.0358649789029535,0.0981493721083939,0.0,0.1851851851851851,0.056918547595682,0.08795163092081687
Viral Pathogenesis and Vaccine Section,Lymphocyte Activation Section,0.1330589849108367,0.0727272727272727,0.0482936252414681,0.0777940588783801,0.0,0.2327586206896551,0.0690858339148639,0.08794652610342335
Systems Genomics Section,Mucosal Immunobiology Section,0.1492537313432835,0.0309734513274336,0.0677290836653386,0.077124672407338,0.0,0.2448979591836734,0.0677134445534838,0.08794212974178674
Epithelial Therapeutics Unit,Autoimmunity and Functional Genomics Section,0.238341968911917,0.0422535211267605,0.046875,0.0846560846560846,0.0,0.1428571428571428,0.0808709175738724,0.08792268726747363
Structural Biology Section,Chlamydial Diseases Section,0.1857707509881423,0.0561797752808988,0.0327272727272727,0.1045172719220549,0.0,0.1777777777777777,0.074792243767313,0.08791208861551861
Translational Immunobiology Unit,Clinical Research Section,0.2911111111111111,0.1212121212121212,0.1469072164948453,0.0939098093909809,0.0,0.0,0.0,0.08789424771332552
Salmonella-Host Cell Interactions Section,Multiscale Systems Biology Section,0.1941391941391941,0.0273972602739726,0.0652173913043478,0.0741758241758241,0.0,0.1666666666666666,0.1039473684210526,0.08788382469199162
Virus Ecology Section,Autoimmunity and Functional Genomics Section,0.1953488372093023,0.04,0.0570824524312896,0.0952830188679245,0.0,0.2,0.0476190476190476,0.08788320847287183
Signaling Systems Section,Malaria Immunology Section,0.1004070556309362,0.0656565656565656,0.0378787878787878,0.0767923887189942,0.0,0.2115384615384615,0.1386527141922825,0.08787176781821215
Molecular and Cellular Immunology Section,Antibacterial Host Defense Unit,0.1181102362204724,0.0612244897959183,0.0704225352112676,0.0935933147632312,0.0,0.2040816326530612,0.0804020100502512,0.08787039872122551
Disease Modeling and Transmission Section,B-Cell Molecular Immunology Section,0.1916802610114192,0.0439560439560439,0.0150375939849624,0.1105973737747364,0.0,0.1721311475409836,0.1000477554918815,0.08786986373394828
Retroviral Immunology Section,Molecular Genetics Section (Laboratory of Viral Diseases),0.1188118811881188,0.1287128712871287,0.0367647058823529,0.0825035561877667,0.0,0.1951219512195122,0.0667886550777676,0.08786218104795213
Virus Ecology Section,Structural Informatics Unit,0.1092233009708737,0.0547945205479452,0.071625344352617,0.0502197112366603,0.0,0.3,0.0601503759398496,0.08784588238788209
Physiology Unit,Epithelial Therapeutics Unit,0.2035928143712574,0.0576923076923076,0.0652173913043478,0.1001615508885298,0.0,0.125,0.0762987012987013,0.08781384719807851
Structural Virology Section,Flow Cytometry Section,0.3015873015873015,0.1549295774647887,0.087719298245614,0.1108986615678776,0.0,0.0,0.0,0.08780628740043747
Tuberculosis Research Section,Immune Deficiency Genetics Section,0.1248275862068965,0.06,0.0540098199672667,0.118755746245786,0.0,0.136094674556213,0.1297244574494025,0.08780268889976407
Neuroimmunological Diseases Section,Molecular Pathogenesis and Biomarkers Section,0.1775700934579439,0.0542168674698795,0.0551020408163265,0.1371571072319202,0.0,0.1075268817204301,0.0943517329910141,0.0877865423510351
TSE/Prion and Retroviral Pathogenesis Section,Neuroimmunological Diseases Section,0.1590457256461232,0.0337837837837837,0.0847145488029466,0.0814087759815242,0.0,0.1666666666666666,0.1010037641154328,0.08778340302088834
Intracellular Parasite Biology Section,Innate Immunity and Pathogenesis Section,0.113881961762261,0.0536277602523659,0.0629011553273427,0.095883134130146,0.0,0.2413793103448276,0.0656077348066298,0.0877812447727483
Primary Immune Deficiency Clinic,Metaorganism Immunity Section,0.217391304347826,0.0497737556561085,0.07105719237435,0.1214285714285714,0.0,0.1,0.07,0.08777127078067286
Gene Regulation Section,Autoimmunity and Functional Genomics Section,0.2307692307692307,0.0659340659340659,0.034313725490196,0.1006441223832528,0.0,0.125,0.0758902510215995,0.08776648125515873
Infectious Disease Fellowship Training Program,Helminth Immunology Section,0.1607445008460236,0.0720930232558139,0.0366342301087578,0.0765139818150626,0.0,0.1847826086956521,0.0975845410628019,0.08776614540021732
Molecular HIV Host Interactions Section,Human Eosinophil Section,0.296078431372549,0.0338164251207729,0.0533141210374639,0.1252052545155993,0.0,0.1016949152542373,0.0367492650146997,0.08775784237569483
Epithelial Therapeutics Unit,B-Cell Molecular Immunology Section,0.1823056300268096,0.0495867768595041,0.0964912280701754,0.0464979399646851,0.0,0.2333333333333333,0.0303596450256889,0.08775129858571272
Microbial Pathogenesis Section,International HIV/STD Section,0.215633423180593,0.0625,0.065054945054945,0.0564164027052478,0.0,0.1502590673575129,0.0807562655723288,0.08772825684026073
Molecular Pathogenesis Unit,Immunity to Pulmonary Pathogens Section,0.3211920529801324,0.0708661417322834,0.121875,0.1452658884565499,0.0,0.0,0.0,0.08772310965696137
Viral Budding Unit,Molecular HIV Host Interactions Section,0.2179930795847751,0.1,0.1481481481481481,0.1113967437874892,0.0,0.0350877192982456,0.0212676352916403,0.08772068036711411
Structural Informatics Unit,Molecular Genetics Section (Laboratory of Viral Diseases),0.21875,0.1914893617021276,0.0588235294117647,0.0527210884353741,0.0,0.0869565217391304,0.0278969957081545,0.08771682466675475
Salmonella-Host Cell Interactions Section,Microbial Pathogenesis Section,0.1635111876075731,0.1167192429022082,0.0122100122100122,0.0712203248646397,0.0,0.2,0.0685298621745788,0.08771121491836034
TSE/Prion and Retroviral Pathogenesis Section,Antibacterial Host Defense Unit,0.1872791519434629,0.0625,0.0406091370558375,0.1218978102189781,0.0,0.125,0.0892193308550185,0.08769819077919436
Type 2 Immunity Section,Molecular Genetics Section (Laboratory of Viral Diseases),0.1493212669683258,0.0987654320987654,0.0307017543859649,0.0846422338568935,0.0,0.1875,0.0766283524904214,0.08769769800121342
Functional Cellular Networks Section,Coxiella Pathogenesis Section,0.1120689655172413,0.024390243902439,0.0093896713615023,0.0962783171521035,0.0,0.3142857142857143,0.0956423316355404,0.08767764974627808
Mucosal Immunobiology Section,Molecular Pathogenesis and Biomarkers Section,0.2085427135678391,0.0526315789473684,0.0869565217391304,0.084037558685446,0.0,0.1168831168831168,0.0780762023735165,0.08767282917145998
Retroviral Immunology Section,Computational Biology Unit,0.2063037249283667,0.079646017699115,0.0460251046025104,0.1103703703703703,0.0,0.1136363636363636,0.0712719298245614,0.08764899197083383
RNA Viruses Section,Medical Virology Section,0.2748414376321353,0.1941747572815534,0.047951176983435,0.1366659023159825,0.0,0.0,0.0,0.08762852270981093
RNA Viruses Section,Emerging Respiratory Viruses Section,0.2748414376321353,0.1941747572815534,0.047951176983435,0.1366659023159825,0.0,0.0,0.0,0.08762852270981093
Physiology Unit,Hepatic Pathogenesis Section,0.2090395480225988,0.048780487804878,0.0361111111111111,0.1241768579492003,0.0,0.0909090909090909,0.1202422145328719,0.08762437205079271
Translational Allergic Immunopathology Unit,Genomic Technologies Section,0.3017543859649123,0.1048387096774193,0.0900621118012422,0.1572660915726609,0.0,0.0,0.0,0.08762100027267355
Inflammation Biology Section,Host-Pathogen Interactions and Structural Vaccinology Section,0.2172701949860724,0.091743119266055,0.0210526315789473,0.0722070844686648,0.0,0.15,0.079175704989154,0.087612900480397
Cellular Immunology Section,Biology of Vector-Borne Viruses Section,0.1398747390396659,0.010204081632653,0.0756756756756756,0.0574402467232074,0.0,0.2456140350877192,0.107947301317467,0.08761208352736019
Pathogenesis and Immunity Section,Immunobiology and Molecular Virology Unit,0.2386138613861386,0.1484098939929328,0.1341991341991342,0.121002132196162,0.0,0.0,0.0,0.08761200675310474
Vaccine Development Unit,Immunobiology and Molecular Virology Unit,0.2386138613861386,0.1484098939929328,0.1341991341991342,0.121002132196162,0.0,0.0,0.0,0.08761200675310474
Neuroimmunology Unit,Human Immunological Diseases Section,0.0966875559534467,0.0431654676258992,0.0761523046092184,0.1209103840682788,0.0,0.1328125,0.1529336325745431,0.08759858442441101
T-Lymphocyte Biology Section,Immunopathogenesis Section (Laboratory of Clinical Immunology and Microbiology),0.1153846153846153,0.077757685352622,0.0496427228281308,0.0780980209855226,0.0084459459459459,0.1666666666666666,0.1260898725687458,0.0875855988335828
Clinical and Molecular Retrovirology Section,Chemotaxis Signal Section,0.2067567567567567,0.0379746835443038,0.0576923076923076,0.0609357997823721,0.0,0.1935483870967742,0.0764798323729701,0.08756474863508919
HIV-Specific Immunity Section,Apicomplexan Molecular Physiology Section,0.1932584269662921,0.0588235294117647,0.0199203187250996,0.0598958333333333,0.0,0.1739130434782608,0.1256627783669141,0.08755568646236354
Viral Immunity and Pathogenesis Unit,Scientist Emerita,0.2256410256410256,0.1030927835051546,0.1196581196581196,0.1497197758206565,0.0,0.0,0.0377358490566037,0.08754609053576368
Molecular HIV Host Interactions Section,Genomic Technologies Section,0.325268817204301,0.0888888888888888,0.094224924012158,0.1500600240096038,0.0,0.0,0.0,0.0875298770531605
Inflammation & Innate Immunity Unit,Clinical and Molecular Retrovirology Section,0.2031872509960159,0.0597826086956521,0.081081081081081,0.0772391125718981,0.0,0.1578947368421052,0.0490196078431372,0.08752112233404076
Viral Pathogenesis and Evolution Section,Immune Deficiency Genetics Section,0.1141215106732348,0.0444015444015444,0.0692594565796483,0.1290425872558437,0.0,0.1313868613138686,0.1333333333333333,0.08751565367761645
Malaria Cell Biology Section,Infectious Disease Fellowship Training Program,0.220030349013657,0.0537190082644628,0.075268817204301,0.1213812347401464,0.0,0.096045197740113,0.0616686819830713,0.08750741578110585
Physiology Unit,Biology of Vector-Borne Viruses Section,0.1796116504854369,0.0394736842105263,0.0973451327433628,0.0900109769484083,0.0,0.125,0.0920138888888889,0.08750127540046115
TSE/Prion Biochemistry Section,Chlamydial Diseases Section,0.1955307262569832,0.0523560209424083,0.0378378378378378,0.1161665053242981,0.0,0.1264367816091954,0.0980052038161318,0.08748190586111583
Molecular Pathology Section,Molecular Pathogenesis and Biomarkers Section,0.2112359550561797,0.0864197530864197,0.0296495956873315,0.1032285471537808,0.0,0.1153846153846153,0.0813898143741075,0.08747245961166006
RML Microscopy Unit,Molecular HIV Host Interactions Section,0.330749354005168,0.108695652173913,0.0919220055710306,0.127030162412993,0.0,0.0,0.0,0.08746805543813498
Infectious Disease Fellowship Training Program,Barrier Immunity Section,0.1446808510638297,0.0340425531914893,0.0856697819314641,0.1240822320117474,0.0,0.1724137931034483,0.0638461538461538,0.08745573312488003
Infectious Disease Pathogenesis Section,DNA Tumor Virus Section,0.3177966101694915,0.1733333333333333,0.0919540229885057,0.074810606060606,0.0,0.0,0.0,0.08744454932483167
Vector Biology Section,Molecular Pathology Section,0.1230342275670675,0.0603174603174603,0.0109090909090909,0.1078476365305185,0.0,0.2297297297297297,0.1000369139904023,0.08742446473607034
Pathology Core,Molecular and Cellular Immunology Section,0.2364729458917835,0.1712328767123287,0.1068376068376068,0.1270718232044199,0.0,0.0,0.0,0.08742349288238374
Systems Genomics Section,Genetic Immunotherapy Section,0.2299465240641711,0.0408163265306122,0.079646017699115,0.1164255716285581,0.0,0.1147540983606557,0.0485844110450891,0.08741944952507846
Innate Immunity and Pathogenesis Section,Cellular Immunology Section,0.196078431372549,0.045,0.0738786279683377,0.1018518518518518,0.0,0.1509433962264151,0.0586760280842527,0.08741546639894779
Integrative Immunobiology Section,Human Eosinophil Section,0.1431924882629108,0.0231213872832369,0.0197486535008976,0.072463768115942,0.0,0.2962962962962963,0.0917602996254681,0.08741142458340434
Tuberculosis Research Section,RML Microscopy Unit,0.2813738441215324,0.1760299625468165,0.0517985611510791,0.1350411132194813,0.0064102564102564,0.0,0.0,0.08740475271612996
Pathogen Molecular Genetics Section,Bacterial Pathogenesis and Antimicrobial Resistance Unit,0.2040441176470588,0.084931506849315,0.0501002004008016,0.1430801248699271,0.0,0.0465116279069767,0.0980720871751886,0.08737963994331331
TSE/Prion Molecular Biology Section,Genetic Engineering Section,0.145664739884393,0.0751445086705202,0.0558292282430213,0.066766852726492,0.0,0.2276422764227642,0.0587177950868783,0.08737602702154977
Systems Genomics Section,Cellular Immunology Section,0.1592148309705561,0.0352564102564102,0.06645056726094,0.1046325878594249,0.0,0.203125,0.0594252313687286,0.08734782861684459
Neuroimmunology Unit,Infectious Disease Pathogenesis Section,0.2832618025751073,0.1643835616438356,0.0592334494773519,0.1435228331780056,0.0,0.0,0.0,0.08734583959212386
Molecular Pathogenesis and Biomarkers Section,Bacterial Pathogenesis and Antimicrobial Resistance Unit,0.2188612099644128,0.08203125,0.0716510903426791,0.1033413709955218,0.0,0.0483870967741935,0.1020408163265306,0.08734526607935658
Molecular Pathogenesis and Biomarkers Section,Genetic Engineering Section,0.1880252100840336,0.0697674418604651,0.0728862973760933,0.0778454510848877,0.0,0.168141592920354,0.0491620111731843,0.08734094992512179
T-Cell Tolerance and Memory Section,Structural Biology Section,0.18,0.027027027027027,0.0769230769230769,0.1043771043771043,0.0,0.1777777777777777,0.0611620795107033,0.08733093097523792
T-Lymphocyte Biology Section,Malaria Genetics Section,0.1151162790697674,0.0845070422535211,0.0660377358490566,0.0725406935598018,0.0,0.2098765432098765,0.0764774044032444,0.0873271676194333
Type 2 Immunity Section,Genetic Immunotherapy Section,0.166882276843467,0.0704845814977973,0.0740276035131744,0.1120980091883614,0.0,0.089430894308943,0.1067807351077313,0.08732296201720224
Host-Parasite Interactions Section,Caliciviruses Section,0.258575197889182,0.0466666666666666,0.0160642570281124,0.1361128142244022,0.0,0.1176470588235294,0.0622222222222222,0.08731481949680656
Viral Biology Section,Chemotaxis Signal Section,0.1290909090909091,0.0583941605839416,0.0808823529411764,0.11060507482108,0.0,0.1666666666666666,0.074977416440831,0.08731041045408719
Translational Allergic Immunopathology Unit,Epithelial Therapeutics Unit,0.2296650717703349,0.0519480519480519,0.0649350649350649,0.0834285714285714,0.0,0.0909090909090909,0.1066666666666666,0.08729924010789837
Hepatic Pathogenesis Section,Cellular Immunology Section,0.141280353200883,0.0353535353535353,0.082815734989648,0.0662563359884142,0.0,0.1857142857142857,0.1127946127946128,0.08729279744314336
Molecular and Cellular Immunology Section,Molecular HIV Host Interactions Section,0.3029661016949153,0.0282485875706214,0.0717131474103585,0.0973154362416107,0.0,0.0629370629370629,0.0799530673818303,0.08728925944114517
Hepatic Pathogenesis Section,Epidemiology and Population Studies Unit,0.0933852140077821,0.024,0.0843373493975903,0.1485210824417873,0.0,0.1666666666666666,0.1061259706643658,0.08727753931288317
